Freq/Channel,Start,Stop,Min Amp,Peak Amp,CFAR Low,CFAR High,message start
49,714453126600422,714453126609422,18966,26766,115,304,714453126170771.0
11,714453126612854,714453126622354,18043,25659,111,311,714453126170771.0
26,714453126626172,714453126635505,17126,26427,108,304,714453126170771.0
42,714453126639255,714453126648588,17233,25415,97,293,714453126170771.0
1,714453126652104,714453126661021,17735,26328,111,297,714453126170771.0
12,714453126664854,714453126674021,20087,26616,115,307,714453126170771.0
29,714453126678172,714453126687588,17432,26990,76,276,714453126170771.0
50,714453126691838,714453126700588,15344,27310,122,304,714453126170771.0
11,714453126703854,714453126712937,19309,25363,108,297,714453126170771.0
35,714453126717172,714453126726255,18851,26944,87,279,714453126170771.0
8,714453126729771,714453126739021,19014,27300,97,290,714453126170771.0
18,714453126742557,714453126751724,18473,25556,104,297,714453126170771.0
36,714453126756255,714453126765422,18694,25330,101,293,714453126170771.0
7,714453126768854,714453126778187,19220,25491,118,314,714453126170771.0
26,714453126782005,714453126791588,18834,26333,94,293,714453126170771.0
36,714453126795255,714453126804422,17765,27471,83,276,714453126170771.0
9,714453126807854,714453126817021,18226,26746,101,293,714453126170771.0
32,714453126821422,714453126830588,17091,27531,101,293,714453126170771.0
42,714453126834255,714453126843255,17439,27845,73,262,714453126170771.0
11,714453126846854,714453126856354,17430,26102,111,311,714453126170771.0
21,714453126860005,714453126869588,17249,28494,94,297,714453126170771.0
46,714453126873255,714453126882422,19190,27645,83,276,714453126170771.0
5,714453126886271,714453126895021,17883,26964,188,370,714453126170771.0
20,714453126899005,714453126908672,18382,26776,97,300,714453126170771.0
40,714453126912255,714453126921422,16480,26030,87,279,714453126170771.0
50,714453126925255,714453126934088,16922,27540,115,300,714453126170771.0
18,714453126937724,714453126946724,19539,24848,178,367,714453126170771.0
38,714453126951255,714453126960422,15445,28263,87,279,714453126170771.0
4,714453126963937,714453126973354,18101,27420,111,307,714453126170771.0
22,714453126977088,714453126986588,16856,27513,94,293,714453126170771.0
36,714453126990422,714453126999422,15361,25857,97,286,714453126170771.0
7,714453127002854,714453127012187,16886,27958,101,297,714453126170771.0
21,714453127016922,714453127025672,20376,26429,115,297,714453126170771.0
39,714453127029255,714453127038588,17830,26159,80,276,714453126170771.0
12,714453127041854,714453127050937,18624,27377,129,321,714453126170771.0
26,714453127055172,714453127064422,19903,25616,94,286,714453126170771.0
0,714453127068021,714453127077021,18544,27264,153,342,714453126170771.0
19,714453127081338,714453127090338,17779,27016,209,398,714453126170771.0
37,714453127094255,714453127103422,17823,24119,83,276,714453126170771.0
50,714453127107505,714453127116255,16497,26841,139,321,714453126170771.0
9,714453127119771,714453127129354,18091,26187,94,297,714453126170771.0
27,714453127133255,714453127142422,18836,26896,104,297,714453126170771.0
49,714453127146088,714453127155255,16086,28066,73,265,714453126170771.0
17,714453127158641,714453127168057,18923,26979,104,304,714453126170771.0
37,714453127172255,714453127181422,18896,24167,80,272,714453126170771.0
11,714453127184604,714453127194354,18479,26199,87,290,714453126170771.0
25,714453127198005,714453127207672,15984,26925,80,283,714453126170771.0
38,714453127212338,714453127219505,798,1217,101,251,714453126170771.0
40,714453127211505,714453127220255,16383,24988,101,283,714453126170771.0
8,714453127224521,714453127233021,16277,27133,139,318,714453126170771.0
23,714453127237088,714453127246672,19773,24462,101,304,714453126170771.0
37,714453127250338,714453127259422,16707,26713,90,283,714453126170771.0
5,714453127262937,714453127272354,17063,26074,115,311,714453126170771.0
30,714453127276172,714453127285505,18739,25844,108,304,714453126170771.0
46,714453127289255,714453127298422,16127,28541,80,272,714453126170771.0
8,714453127301687,714453127311021,19479,29272,101,297,714453126170771.0
28,714453127315338,714453127324505,16307,26020,104,297,714453126170771.0
49,714453127328255,714453127337422,17511,26173,101,293,714453126170771.0
14,714453127340557,714453127349641,17552,27014,150,339,714453126170771.0
36,714453127354255,714453127363255,15647,27704,90,279,714453126170771.0
0,714453127367187,714453127376021,17543,28094,139,325,714453126170771.0
11,714453127379687,714453127389021,18268,27152,87,283,714453126170771.0
27,714453127393338,714453127402422,15650,27265,97,286,714453126170771.0
44,714453127406172,714453127415588,19042,26672,90,290,714453126170771.0
15,714453127418807,714453127427891,17619,26962,241,430,714453126170771.0
29,714453127432088,714453127441588,20744,25537,87,286,714453126170771.0
41,714453127445422,714453127454422,18043,26460,83,272,714453126170771.0
5,714453127457854,714453127467354,17795,26842,111,311,714453126170771.0
23,714453127471088,714453127480588,16140,26935,87,286,714453126170771.0
36,714453127484255,714453127493422,17727,27124,101,293,714453126170771.0
11,714453127498104,714453127505104,504,1218,115,262,714453126170771.0
9,714453127496937,714453127506021,18881,25721,111,300,714453126170771.0
33,714453127510422,714453127519588,18267,25797,94,286,714453126170771.0
49,714453127523255,714453127532422,19885,26343,83,276,714453126170771.0
23,714453127536088,714453127545672,15999,26662,94,297,714453126170771.0
45,714453127549088,714453127558588,17336,26013,80,279,714453126170771.0
14,714453127561474,714453127571141,17296,26954,104,307,714453126170771.0
29,714453127575422,714453127584588,16783,29027,111,304,714453126170771.0
39,714453127588255,714453127597422,18032,27199,87,279,714453126170771.0
9,714453127600687,714453127610354,18659,27147,101,304,714453126170771.0
27,714453127614005,714453127623588,17823,26358,80,279,714453126170771.0
48,714453127627255,714453127636422,17951,26409,87,279,714453126170771.0
8,714453127639937,714453127649187,17354,28489,115,311,714453126170771.0
21,714453127653255,714453127662588,18508,27134,97,293,714453126170771.0
44,714453127666422,714453127675422,18389,27754,94,283,714453126170771.0
16,714453127678391,714453127688057,17964,27151,94,297,714453126170771.0
31,714453127692255,714453127701588,18307,26549,97,293,714453126170771.0
2,714453127705104,714453127714271,17326,27355,111,304,714453126170771.0
27,714453127718172,714453127727588,17968,26222,94,293,714453126170771.0
46,714453127731255,714453127740422,18035,26660,90,283,714453126170771.0
20,714453127744172,714453127753505,17219,26794,108,304,714453126170771.0
43,714453127757422,714453127766422,17117,27299,108,297,714453126170771.0
15,714453127769891,714453127778641,17763,26449,234,416,714453126170771.0
26,714453127783088,714453127792505,19588,26726,90,290,714453126170771.0
41,714453127796255,714453127805505,19407,26072,90,286,714453126170771.0
6,714453127809521,714453127818104,19337,27742,146,325,714453126170771.0
17,714453127821557,714453127830974,18777,25790,150,349,714453126170771.0
36,714453127835255,714453127844422,16489,25465,104,297,714453126170771.0
5,714453127847771,714453127857021,18069,26336,115,307,714453126170771.0
19,714453127861172,714453127870588,16619,27108,150,346,714453126170771.0
43,714453127874588,714453127883422,16315,27903,101,286,714453126170771.0
15,714453127886724,714453127895891,19198,27056,237,430,714453126170771.0
40,714453127900838,714453127909422,16342,26236,108,290,714453126170771.0
11,714453127912771,714453127922354,18945,26780,118,321,714453126170771.0
32,714453127926255,714453127935505,19205,26392,101,293,714453126170771.0
0,714453127939521,714453127948354,19562,27146,139,325,714453126170771.0
14,714453127951557,714453127960641,17298,27691,118,307,714453126170771.0
30,714453127965255,714453127974672,16861,26698,97,297,714453126170771.0
48,714453127978505,714453127987255,16767,26494,94,279,714453126170771.0
11,714453127990937,714453128000021,17305,25771,192,381,714453126170771.0
33,714453128004172,714453128013588,17550,24942,66,262,714453126170771.0
1,714453128016937,714453128026187,18678,26123,115,311,714453126170771.0
14,714453128029391,714453128038974,16005,27653,122,325,714453126170771.0
32,714453128043422,714453128052505,18321,26009,136,325,714453126170771.0
46,714453128056255,714453128065422,16135,25788,83,276,714453126170771.0
5,714453128069021,714453128078021,18867,26008,167,356,714453126170771.0
23,714453128082088,714453128091588,16983,26776,101,300,714453126170771.0
38,714453128095588,714453128104422,16710,26960,94,279,714453126170771.0
48,714453128108255,714453128117422,16504,26803,76,269,714453126170771.0
7,714453128120937,714453128130187,19726,25426,115,307,714453126170771.0
28,714453128134005,714453128143588,18451,26071,87,290,714453126170771.0
1,714453128147687,714453128156021,17107,27497,115,290,714453126170771.0
25,714453128159922,714453128169672,16838,26163,83,286,714453126170771.0
40,714453128173255,714453128182422,17753,26405,97,290,714453126170771.0
1,714453128186187,714453128195187,15515,27448,101,290,714453126170771.0
20,714453128199922,714453128208672,17552,26919,167,353,714453126170771.0
41,714453128212505,714453128221505,18633,26033,101,290,714453126170771.0
10,714453128224854,714453128234021,19558,27693,101,293,714453126170771.0
28,714453128238172,714453128247505,18704,26119,97,293,714453126170771.0
44,714453128251255,714453128260422,16852,27561,101,293,714453126170771.0
14,714453128263474,714453128272641,16131,28587,115,307,714453126170771.0
29,714453128277338,714453128286422,17823,26073,125,318,714453126170771.0
0,714453128290354,714453128299021,19398,26296,143,325,714453126170771.0
13,714453128302854,714453128312021,18502,27508,143,335,714453126170771.0
33,714453128316172,714453128325505,16816,25745,97,293,714453126170771.0
50,714453128329505,714453128338255,16735,27738,132,318,714453126170771.0
13,714453128341937,714453128351021,15750,27926,143,332,714453126170771.0
32,714453128355255,714453128364505,20350,25714,104,297,714453126170771.0
43,714453128368422,714453128377422,16106,25563,97,286,714453126170771.0
13,714453128381021,714453128390021,16464,27150,150,339,714453126170771.0
37,714453128394338,714453128403422,18634,25217,76,269,714453126170771.0
10,714453128406771,714453128416354,18106,25737,118,318,714453126170771.0
31,714453128420088,714453128429672,16859,28395,94,297,714453126170771.0
47,714453128433255,714453128442422,17325,26154,80,272,714453126170771.0
19,714453128446088,714453128455505,19532,25611,97,297,714453126170771.0
37,714453128459422,714453128468255,16514,27176,101,286,714453126170771.0
8,714453128471854,714453128481354,16407,26492,108,307,714453126170771.0
28,714453128485255,714453128494505,17284,26498,101,293,714453126170771.0
1,714453128497854,714453128507271,16910,26775,118,314,714453126170771.0
14,714453128510474,714453128520141,16249,28294,104,307,714453126170771.0
37,714453128524838,714453128533422,18698,25569,87,269,714453126170771.0
49,714453128537255,714453128546422,20111,24994,94,286,714453126170771.0
16,714453128549307,714453128558974,17670,27178,94,297,714453126170771.0
38,714453128563255,714453128572422,18739,26061,108,300,714453126170771.0
5,714453128576021,714453128585021,18243,27030,108,297,714453126170771.0
27,714453128589338,714453128598505,17903,26305,111,304,714453126170771.0
48,714453128602255,714453128611422,17464,27373,90,283,714453126170771.0
17,714453128614557,714453128623974,18017,28028,104,300,714453126170771.0
40,714453128628838,714453128637588,16599,26864,115,300,714453126170771.0
12,714453128640771,714453128650021,17863,27671,108,304,714453126170771.0
25,714453128653922,714453128663672,17116,27490,73,279,714453126170771.0
50,714453128667255,714453128676255,15256,28338,94,283,714453126170771.0
20,714453128680422,714453128689338,18695,26161,227,412,714453126170771.0
38,714453128693838,714453128702255,19537,26313,97,276,714453126170771.0
0,714453128706187,714453128715021,17736,28764,146,332,714453126170771.0
16,714453128719057,714453128725307,577,1373,104,234,714453126170771.0
18,714453128718557,714453128728057,18513,25019,108,307,714453126170771.0
41,714453128732505,714453128741588,18691,27979,90,283,714453126170771.0
0,714453128745104,714453128753937,20701,25076,150,335,714453126170771.0
25,714453128758005,714453128767672,19095,25590,80,283,714453126170771.0
19,714453128772338,714453128779672,512,1234,122,276,714453126170771.0
49,714453128771255,714453128780588,17608,28212,94,290,714453126170771.0
11,714453128783854,714453128793021,19575,26671,111,304,714453126170771.0
27,714453128797172,714453128806505,16790,28129,97,293,714453126170771.0
41,714453128810255,714453128819505,20073,25804,80,272,714453126170771.0
14,714453128822557,714453128831641,18964,26314,125,314,714453126170771.0
32,714453128836255,714453128845505,17348,28591,101,297,714453126170771.0
4,714453128849521,714453128858354,18949,28150,125,311,714453126170771.0
23,714453128862922,714453128871672,18233,26893,171,353,714453126170771.0
44,714453128875255,714453128884422,18010,28524,90,283,714453126170771.0
7,714453128887854,714453128897354,15945,26628,108,307,714453126170771.0
20,714453128901005,714453128910672,18549,26170,90,293,714453126170771.0
45,714453128914255,714453128923422,19722,25226,83,276,714453126170771.0
10,714453128927104,714453128936021,17016,26353,132,318,714453126170771.0
35,714453128940338,714453128949422,19130,27695,87,276,714453126170771.0
5,714453128952854,714453128962354,17351,27752,87,286,714453126170771.0
26,714453128966088,714453128975672,18040,27213,87,290,714453126170771.0
44,714453128979422,714453128988505,19063,27605,94,286,714453126170771.0
7,714453128991771,714453129001187,16375,26849,90,290,714453126170771.0
18,714453129004557,714453129013974,18547,25521,139,339,714453126170771.0
34,714453129018172,714453129027505,17976,27966,83,279,714453126170771.0
8,714453129030937,714453129040354,19274,26662,108,307,714453126170771.0
33,714453129044088,714453129053505,17640,26039,108,307,714453126170771.0
3,714453129056854,714453129066354,18246,26303,87,286,714453126170771.0
19,714453129070255,714453129079672,17764,26804,150,349,714453126170771.0
42,714453129083422,714453129092588,15960,27303,101,293,714453126170771.0
9,714453129095771,714453129105021,16863,27991,104,297,714453126170771.0
27,714453129109338,714453129118588,17622,27647,104,300,714453126170771.0
49,714453129122255,714453129131422,18854,27539,111,304,714453126170771.0
14,714453129134557,714453129143891,17675,25684,101,297,714453126170771.0
34,714453129148422,714453129157422,16143,28547,139,328,714453126170771.0
1,714453129160937,714453129170021,19152,26918,104,297,714453126170771.0
20,714453129174172,714453129183672,17146,26922,143,342,714453126170771.0
32,714453129187088,714453129196672,17854,26730,73,276,714453126170771.0
2,714453129200187,714453129209021,17358,27763,153,339,714453126170771.0
14,714453129212641,714453129221641,15792,28115,209,398,714453126170771.0
38,714453129226255,714453129235422,17792,26281,90,283,714453126170771.0
8,714453129238687,714453129248354,17252,28872,101,304,714453126170771.0
27,714453129252088,714453129261588,19566,25474,94,293,714453126170771.0
49,714453129265838,714453129274422,18087,27450,104,283,714453126170771.0
21,714453129278088,714453129287672,18467,26119,118,318,714453126170771.0
39,714453129291255,714453129300588,18844,25479,87,283,714453126170771.0
5,714453129303687,714453129313354,19087,25069,80,283,714453126170771.0
24,714453129317255,714453129326588,17571,28240,125,321,714453126170771.0
41,714453129330172,714453129339255,18325,27092,90,283,714453126170771.0
5,714453129342771,714453129352354,19568,25523,97,297,714453126170771.0
24,714453129356172,714453129365505,18348,26654,111,307,714453126170771.0
49,714453129369255,714453129378255,16528,28480,118,307,714453126170771.0
13,714453129381771,714453129391021,17463,26683,104,297,714453126170771.0
36,714453129395338,714453129404422,16475,25723,94,283,714453126170771.0
49,714453129408838,714453129417588,19571,27706,115,297,714453126170771.0
21,714453129421088,714453129430588,18676,26141,108,307,714453126170771.0
35,714453129434422,714453129443422,18027,26157,111,300,714453126170771.0
49,714453129447255,714453129456422,18037,27449,108,300,714453126170771.0
20,714453129460255,714453129469672,18668,25109,164,360,714453126170771.0
31,714453129473005,714453129482672,18870,27194,87,290,714453126170771.0
43,714453129486172,714453129495588,19642,27095,83,279,714453126170771.0
14,714453129498391,714453129508057,16037,27121,111,314,714453126170771.0
24,714453129511922,714453129521588,17841,26116,62,265,714453126170771.0
46,714453129525838,714453129534422,18013,28323,118,300,714453126170771.0
19,714453129538922,714453129547505,20292,25266,118,297,714453126170771.0
31,714453129551172,714453129560672,16860,27690,108,307,714453126170771.0
3,714453129563937,714453129573437,17537,27686,97,297,714453126170771.0
13,714453129576937,714453129585937,18588,25824,132,321,714453126170771.0
24,714453129590005,714453129599505,18506,27689,104,304,714453126170771.0
40,714453129603255,714453129612422,15335,27479,73,265,714453126170771.0
3,714453129616021,714453129625187,17300,27644,111,304,714453126170771.0
25,714453129629255,714453129638505,17757,26069,150,346,714453126170771.0
48,714453129642255,714453129651422,17291,26566,83,276,714453126170771.0
21,714453129655088,714453129664672,17994,26042,115,318,714453126170771.0
32,714453129668255,714453129677422,18340,26628,104,297,714453126170771.0
3,714453129680937,714453129690354,17311,26857,101,297,714453126170771.0
14,714453129693641,714453129702641,17461,26460,185,374,714453126170771.0
25,714453129707088,714453129716588,18175,25783,101,300,714453126170771.0
41,714453129720255,714453129729505,17872,28775,104,300,714453126170771.0
12,714453129732937,714453129741937,18007,28733,129,318,714453126170771.0
26,714453129746088,714453129755588,18935,27362,87,286,714453126170771.0
37,714453129759255,714453129768255,17518,27433,97,286,714453126170771.0
2,714453129772104,714453129781021,18951,28293,101,286,714453126170771.0
22,714453129784922,714453129794588,17484,27057,80,283,714453126170771.0
35,714453129798005,714453129807422,17981,27590,62,262,714453126170771.0
45,714453129811255,714453129820505,15920,25008,101,293,714453126170771.0
4,714453129823937,714453129833354,19990,26847,115,314,714453126170771.0
24,714453129837172,714453129846588,16951,28350,143,342,714453126170771.0
40,714453129850255,714453129859588,19272,24950,90,286,714453126170771.0
13,714453129862604,714453129872437,17170,27553,83,290,714453126170771.0
27,714453129876005,714453129885422,17201,25770,83,283,714453126170771.0
1,714453129888771,714453129898354,17858,27757,97,300,714453126170771.0
23,714453129902172,714453129911672,18473,26341,87,286,714453126170771.0
36,714453129915088,714453129924422,17267,27213,76,272,714453126170771.0
10,714453129927687,714453129937437,19224,27726,87,293,714453126170771.0
30,714453129941088,714453129950505,16155,26241,73,272,714453126170771.0
0,714453129954104,714453129963187,18958,26521,143,332,714453126170771.0
13,714453129967021,714453129976354,16462,27498,174,370,714453126170771.0
28,714453129980088,714453129989505,16628,27765,83,283,714453126170771.0
50,714453129993838,714453130002588,15635,26412,132,318,714453126170771.0
24,714453130006088,714453130015588,19612,25824,101,300,714453126170771.0
48,714453130019255,714453130028422,17075,26884,97,290,714453126170771.0
15,714453130031724,714453130040641,17423,27304,251,437,714453126170771.0
32,714453130045172,714453130054505,18502,28066,111,307,714453126170771.0
50,714453130058338,714453130067588,16171,26555,111,304,714453126170771.0
12,714453130070854,714453130079937,19010,27568,104,293,714453126170771.0
30,714453130084005,714453130093672,17033,25987,80,283,714453126170771.0
0,714453130097021,714453130106021,19564,27111,143,332,714453126170771.0
23,714453130110172,714453130119672,16076,26593,108,307,714453126170771.0
48,714453130123255,714453130132255,17514,26748,83,272,714453126170771.0
21,714453130136172,714453130145672,16557,28422,108,307,714453126170771.0
46,714453130149255,714453130158422,17272,28478,83,276,714453126170771.0
15,714453130161724,714453130170891,18620,26280,241,433,714453126170771.0
27,714453130175005,714453130184422,17635,27480,83,283,714453126170771.0
50,714453130188255,714453130197422,15391,26259,139,332,714453126170771.0
9,714453130200854,714453130210354,16166,26530,104,304,714453126170771.0
20,714453130214172,714453130223588,15471,26157,90,290,714453126170771.0
30,714453130227255,714453130236505,18843,25192,76,272,714453126170771.0
46,714453130240255,714453130249255,18864,26676,80,269,714453126170771.0
7,714453130253021,714453130262021,17310,26988,132,321,714453126170771.0
28,714453130266255,714453130275588,18759,24978,111,307,714453126170771.0
48,714453130279255,714453130288422,18477,26531,80,272,714453126170771.0
13,714453130291937,714453130301354,18557,25553,174,374,714453126170771.0
25,714453130305172,714453130314505,18191,25321,101,297,714453126170771.0
39,714453130318255,714453130327255,17219,27643,83,272,714453126170771.0
50,714453130331255,714453130340588,17543,24994,101,297,714453126170771.0
23,714453130344088,714453130353588,18106,26542,104,304,714453126170771.0
34,714453130357838,714453130366505,18358,27182,94,276,714453126170771.0
7,714453130369854,714453130379021,17492,26777,111,304,714453126170771.0
29,714453130383172,714453130392672,17872,27189,90,290,714453126170771.0
47,714453130396255,714453130405422,17106,25827,87,279,714453126170771.0
18,714453130408557,714453130418057,16890,25807,97,297,714453126170771.0
38,714453130422255,714453130431422,15882,27993,97,290,714453126170771.0
49,714453130435255,714453130444588,18830,26605,83,279,714453126170771.0
19,714453130448922,714453130457422,19219,26476,220,398,714453126170771.0
32,714453130461172,714453130470505,17304,26589,87,283,714453126170771.0
47,714453130474255,714453130483422,16472,27710,94,286,714453126170771.0
9,714453130487021,714453130496021,18955,25166,185,374,714453126170771.0
27,714453130500172,714453130509505,18747,26366,90,286,714453126170771.0
0,714453130513021,714453130522021,19494,26436,139,328,714453126170771.0
14,714453130525391,714453130534724,18375,25117,97,293,714453126170771.0
29,714453130539338,714453130548505,18505,26879,129,321,714453126170771.0
49,714453130552255,714453130561422,19012,26387,108,300,714453126170771.0
14,714453130564557,714453130573641,17091,25365,104,297,714453126170771.0
28,714453130578088,714453130587505,19913,25368,87,286,714453126170771.0
46,714453130591088,714453130600422,19682,25957,83,279,714453126170771.0
8,714453130604104,714453130613021,17716,27647,115,300,714453126170771.0
22,714453130617005,714453130626672,18102,26982,101,304,714453126170771.0
44,714453130630088,714453130639505,18227,26957,73,272,714453126170771.0
10,714453130643021,714453130652354,18547,26541,122,318,714453126170771.0
22,714453130656088,714453130665672,16609,26942,97,297,714453126170771.0
33,714453130669255,714453130678588,18660,25208,73,269,714453126170771.0
46,714453130682172,714453130691422,18019,26752,94,290,714453126170771.0
12,714453130694771,714453130704021,17932,26709,87,283,714453126170771.0
23,714453130708088,714453130717672,17485,27202,111,311,714453126170771.0
42,714453130721255,714453130730588,19941,24880,73,269,714453126170771.0
13,714453130733937,714453130743354,17499,26685,136,335,714453126170771.0
30,714453130747255,714453130756505,19534,24778,90,283,714453126170771.0
46,714453130760422,714453130769588,19521,25223,87,279,714453126170771.0
10,714453130772937,714453130781937,17217,27191,122,311,714453126170771.0
31,714453130786172,714453130795672,18029,26681,94,293,714453126170771.0
44,714453130799255,714453130808422,17879,26024,94,286,714453126170771.0
14,714453130811391,714453130821057,18707,25298,108,311,714453126170771.0
38,714453130825255,714453130834255,17777,27500,90,279,714453126170771.0
5,714453130838104,714453130847354,17515,26406,111,304,714453126170771.0
21,714453130851922,714453130860672,17773,27739,125,307,714453126170771.0
39,714453130864255,714453130873588,16693,27548,90,286,714453126170771.0
6,714453130876937,714453130886187,17169,28515,115,307,714453126170771.0
31,714453130890172,714453130899505,17593,26501,76,272,714453126170771.0
48,714453130903422,714453130912422,18822,26180,94,283,714453126170771.0
20,714453130916922,714453130925505,16780,27040,139,318,714453126170771.0
33,714453130929255,714453130938505,18256,25916,87,279,714453126170771.0
45,714453130942422,714453130951255,19827,24726,104,290,714453126170771.0
10,714453130954687,714453130964021,17310,26311,76,272,714453126170771.0
23,714453130968005,714453130977505,17230,26397,90,290,714453126170771.0
40,714453130981422,714453130990422,17600,25987,80,269,714453126170771.0
14,714453130993391,714453131002641,18222,26100,115,307,714453126170771.0
37,714453131007338,714453131016588,19296,24923,90,283,714453126170771.0
1,714453131020187,714453131029354,15935,26124,118,311,714453126170771.0
20,714453131033922,714453131042672,16290,26112,174,356,714453126170771.0
30,714453131045838,714453131055505,16404,26224,62,265,714453126170771.0
47,714453131059255,714453131068422,17894,27646,94,286,714453126170771.0
10,714453131072021,714453131081021,18691,25911,192,381,714453126170771.0
27,714453131085172,714453131094588,17903,27875,94,293,714453126170771.0
45,714453131098838,714453131107588,15858,26699,101,283,714453126170771.0
19,714453131111922,714453131120505,17674,28380,136,318,714453126170771.0
40,714453131124172,714453131133422,16542,26377,69,265,714453126170771.0
4,714453131137021,714453131146354,20301,26677,104,300,714453126170771.0
14,714453131149724,714453131158641,19577,25782,206,391,714453126170771.0
28,714453131163255,714453131172588,17224,27154,83,279,714453126170771.0
44,714453131176255,714453131185422,18719,27133,97,290,714453126170771.0
7,714453131188687,714453131198021,19745,25851,87,283,714453126170771.0
32,714453131202172,714453131211672,17810,26729,83,283,714453126170771.0
43,714453131215255,714453131224505,16447,27587,94,286,714453126170771.0
14,714453131227474,714453131236974,17520,25543,122,321,714453126170771.0
24,714453131240922,714453131250672,19567,26797,69,276,714453126170771.0
35,714453131254005,714453131263422,17820,29138,101,300,714453126170771.0
2,714453131266854,714453131276187,17712,26293,80,276,714453126170771.0
27,714453131280172,714453131289505,17554,26759,104,300,714453126170771.0
47,714453131293588,714453131302422,15897,27848,108,293,714453126170771.0
18,714453131305474,714453131314641,18795,24881,104,297,714453126170771.0
40,714453131319255,714453131328505,18999,24777,83,276,714453126170771.0
11,714453131331854,714453131341354,18792,27002,122,321,714453126170771.0
29,714453131345172,714453131354505,17759,26279,90,286,714453126170771.0
47,714453131358838,714453131367422,19656,25277,115,293,714453126170771.0
16,714453131370391,714453131379641,19044,27622,101,293,714453126170771.0
31,714453131384172,714453131393672,16629,26839,83,283,714453126170771.0
4,714453131396937,714453131406271,19587,26660,136,332,714453126170771.0
21,714453131410922,714453131419588,17679,27980,136,318,714453126170771.0
34,714453131423422,714453131432505,18687,26651,111,300,714453126170771.0
4,714453131436521,714453131445354,16962,27952,132,318,714453126170771.0
24,714453131449255,714453131458588,20061,25998,136,332,714453126170771.0
47,714453131462838,714453131471422,19447,25901,108,286,714453126170771.0
14,714453131474474,714453131483641,17318,24976,122,314,714453126170771.0
29,714453131488255,714453131497672,17181,29236,104,304,714453126170771.0
49,714453131501505,714453131510422,19920,25751,101,290,714453126170771.0
19,714453131514922,714453131523422,19206,25563,227,405,714453126170771.0
42,714453131527255,714453131536422,18628,26352,69,262,714453126170771.0
2,714453131539937,714453131549021,19688,26040,104,293,714453126170771.0
22,714453131553005,714453131562588,16494,28076,94,297,714453126170771.0
41,714453131566422,714453131575505,19226,26636,94,286,714453126170771.0
4,714453131579521,714453131588354,16589,27274,122,307,714453126170771.0
21,714453131592922,714453131601672,18833,25894,153,339,714453126170771.0
45,714453131605255,714453131614422,15329,28303,90,283,714453126170771.0
12,714453131617854,714453131626937,18996,27915,153,346,714453126170771.0
29,714453131631005,714453131640672,16865,28212,76,279,714453126170771.0
45,714453131644255,714453131653422,18924,25193,101,293,714453126170771.0
19,714453131657922,714453131666588,16952,26885,132,314,714453126170771.0
40,714453131671005,714453131677338,481,1193,90,223,714453126170771.0
42,714453131670172,714453131679422,19820,24342,69,262,714453126170771.0
9,714453131682854,714453131692354,17499,26478,101,300,714453126170771.0
34,714453131696422,714453131705422,18779,26832,111,300,714453126170771.0
47,714453131709255,714453131718255,15994,26553,104,293,714453126170771.0
16,714453131721557,714453131730641,19828,25959,101,293,714453126170771.0
29,714453131735088,714453131744588,17784,27400,94,293,714453126170771.0
49,714453131748838,714453131757255,20083,25676,129,307,714453126170771.0
22,714453131761005,714453131770588,17848,26298,83,286,714453126170771.0
32,714453131774005,714453131783505,17950,27164,87,286,714453126170771.0
44,714453131787172,714453131796588,17933,26527,76,272,714453126170771.0
18,714453131799474,714453131809141,17060,25604,118,321,714453126170771.0
39,714453131813255,714453131822422,18388,26077,101,293,714453126170771.0
10,714453131825687,714453131835021,17800,27387,87,283,714453126170771.0
27,714453131839588,714453131848588,18892,25890,108,297,714453126170771.0
39,714453131852255,714453131861422,19000,25747,90,283,714453126170771.0
5,714453131864687,714453131874354,19203,25683,101,304,714453126170771.0
30,714453131878255,714453131887588,15928,26908,118,314,714453126170771.0
41,714453131891088,714453131900422,16885,28638,76,272,714453126170771.0
13,714453131903687,714453131913354,15897,26818,108,311,714453126170771.0
35,714453131917172,714453131926422,19069,27092,76,272,714453126170771.0
46,714453131930255,714453131939505,17886,28657,83,276,714453126170771.0
13,714531251427604,714531251436021,16110,26591,122,297,714531251427604.0
1,714531251440104,714531251448937,17973,24705,178,363,714531251427604.0
41,714531251453838,714531251462255,17624,26747,104,279,714531251427604.0
29,714531251466255,714531251475588,19715,26976,87,283,714531251427604.0
10,714531251479104,714531251488021,19531,27467,104,293,714531251427604.0
28,714531251492338,714531251501588,16589,27307,87,283,714531251427604.0
50,714531251505338,714531251514255,19026,25672,125,314,714531251427604.0
30,714531251518172,714531251527588,19423,25359,83,283,714531251427604.0
10,714531251530937,714531251540354,20090,25679,97,293,714531251427604.0
28,714531251544005,714531251553588,17804,25860,83,286,714531251427604.0
50,714531251557338,714531251566255,18050,25151,129,314,714531251427604.0
30,714531251570838,714531251579505,16996,26174,115,297,714531251427604.0
13,714531251582854,714531251592021,16924,26981,122,314,714531251427604.0
1,714531251596187,714531251604854,18449,26395,125,307,714531251427604.0
41,714531251609255,714531251618588,17796,28593,80,276,714531251427604.0
29,714531251622005,714531251631672,18584,26973,80,283,714531251427604.0
41,714531251635172,714531251644255,20269,25619,97,286,714531251427604.0
29,714531251648172,714531251657588,18403,26975,97,293,714531251427604.0
10,714531251660937,714531251670354,17051,28290,104,304,714531251427604.0
28,714531251674172,714531251683505,17626,27096,97,293,714531251427604.0
