Freq/Channel,Start,Stop,Min Amp,Peak Amp,CFAR Low,CFAR High,message start
15,699453130343557,699453130352391,17606,28486,248,433,699453126170672.0
16,699453130343974,699453130353307,3348,14539,97,293,0.0
24,699453130357838,699453130365422,333,1120,101,262,0.0
28,699453130359255,699453130365672,319,1197,122,255,0.0
25,699453130356672,699453130366088,2460,13547,104,304,0.0
26,699453130356672,699453130366422,18935,26576,66,272,699453126170672.0
27,699453130357088,699453130366755,3449,20668,90,293,0.0
48,699453130371338,699453130377672,399,1366,108,241,0.0
49,699453130369755,699453130378505,916,17906,122,304,0.0
50,699453130370255,699453130379172,17504,27113,122,307,699453126170672.0
19,699453130370172,699453130379588,540,17989,129,328,0.0
20,699453130382755,699453130391588,3701,16470,241,426,0.0
21,699453130382838,699453130392422,15870,28128,129,332,699453126170672.0
22,699453130382922,699453130392838,3847,19714,73,283,0.0
37,699453130397005,699453130403172,210,1196,108,237,0.0
41,699453130397088,699453130403922,491,1265,94,237,0.0
38,699453130395672,699453130405172,3975,16081,97,297,0.0
39,699453130396005,699453130405172,16329,26912,87,279,699453126170672.0
40,699453130396172,699453130405672,1865,13491,87,286,0.0
8,699453130409354,699453130416687,198,1318,94,248,0.0
9,699453130408354,699453130417437,1637,21441,108,297,0.0
10,699453130408687,699453130418104,17064,26622,125,325,699453126170672.0
11,699453130409021,699453130418604,987,21092,115,314,0.0
32,699453130422588,699453130430672,245,1200,76,244,0.0
29,699453130421588,699453130431255,1118,16697,97,300,0.0
30,699453130421838,699453130431338,17072,27602,83,283,699453126170672.0
31,699453130422172,699453130431672,1081,16164,97,297,0.0
40,699453130434672,699453130444088,2951,16300,97,297,0.0
41,699453130435005,699453130444338,16448,27153,94,290,699453126170672.0
42,699453130435088,699453130444672,2532,13115,97,297,0.0
11,699453130447521,699453130456771,19676,25517,94,290,699453126170672.0
10,699453130447187,699453130456937,2764,24099,115,318,0.0
12,699453130448687,699453130457521,831,19241,104,290,0.0
24,699453130461088,699453130470338,17779,28155,97,293,699453126170672.0
23,699453130460422,699453130470422,4377,21318,76,286,0.0
25,699453130460922,699453130470838,1729,15386,66,272,0.0
38,699453130473672,699453130483255,2723,23397,69,272,0.0
39,699453130474005,699453130483255,17213,27226,90,283,699453126170672.0
40,699453130474088,699453130483588,1856,19180,69,269,0.0
3,699453130487687,699453130495354,547,1379,101,262,0.0
0,699453130486437,699453130495854,5169,14669,125,325,0.0
1,699453130486854,699453130496104,16092,25079,132,325,699453126170672.0
2,699453130487021,699453130496437,645,10454,118,318,0.0
21,699453130501005,699453130507588,212,868,132,272,0.0
50,699453130499505,699453130508338,3388,21481,129,314,0.0
19,699453130500672,699453130509422,16666,27099,174,360,699453126170672.0
20,699453130500422,699453130509838,2412,15407,160,356,0.0
41,699453130514088,699453130521338,904,1239,90,244,699453126170672.0
42,699453130512588,699453130522088,1805,11338,73,272,0.0
43,699453130513005,699453130522338,19588,25082,97,293,699453126170672.0
44,699453130513672,699453130522672,4496,15855,118,307,0.0
4,699453130526437,699453130534104,234,1167,108,269,0.0
5,699453130525271,699453130534854,1423,16765,101,304,0.0
6,699453130525521,699453130535104,16720,28044,101,300,699453126170672.0
7,699453130528771,699453130535604,4008,18503,174,318,0.0
19,699453130539505,699453130545755,237,1164,97,230,0.0
23,699453130539922,699453130546922,232,1131,104,251,0.0
20,699453130538505,699453130547755,509,13259,115,311,0.0
21,699453130538755,699453130548422,17737,27737,94,297,699453126170672.0
22,699453130539005,699453130548838,5161,18804,94,300,0.0
43,699453130553255,699453130559755,207,1175,118,255,0.0
40,699453130551588,699453130560255,4071,16489,83,265,0.0
41,699453130552255,699453130561255,18089,28971,87,276,699453126170672.0
42,699453130553422,699453130561588,743,14454,122,293,0.0
6,699453130564604,699453130573771,18947,27353,104,297,699453126170672.0
5,699453130564354,699453130574104,964,15176,108,311,0.0
7,699453130564854,699453130574521,2148,19824,104,307,0.0
50,699453130578255,699453130586422,403,1165,87,258,0.0
19,699453130577505,699453130587088,929,15345,104,304,0.0
20,699453130577672,699453130587422,17055,26484,90,297,699453126170672.0
21,699453130578088,699453130587838,3525,17842,115,321,0.0
37,699453130590672,699453130600005,1975,19773,80,276,0.0
38,699453130591255,699453130600338,17163,26870,97,290,699453126170672.0
39,699453130591088,699453130600672,522,20144,87,290,0.0
2,699453130605271,699453130611937,348,1454,139,279,0.0
0,699453130603937,699453130613021,18997,27528,164,356,699453126170672.0
1,699453130606937,699453130613521,871,17412,174,311,0.0
16,699453130616974,699453130624557,276,1238,94,255,0.0
14,699453130616141,699453130625391,16924,27209,104,297,699453126170672.0
15,699453130616641,699453130626141,1605,20010,216,416,0.0
35,699453130629422,699453130638755,992,21030,76,272,0.0
36,699453130630005,699453130639172,17013,26955,97,290,699453126170672.0
37,699453130630088,699453130639672,4045,17527,94,297,0.0
1,699453130642271,699453130651771,1205,15420,101,300,0.0
2,699453130642604,699453130652104,16542,26042,87,286,699453126170672.0
3,699453130643021,699453130652521,2572,22490,104,304,0.0
14,699453130655391,699453130664641,15533,28326,202,395,699453126170672.0
15,699453130655807,699453130665141,4900,14411,262,458,0.0
24,699453130668588,699453130677088,2909,21008,90,269,0.0
25,699453130668755,699453130678255,17489,25521,83,283,699453126170672.0
26,699453130669088,699453130678672,1819,19042,94,293,0.0
40,699453130682755,699453130690422,390,1351,87,248,0.0
37,699453130681672,699453130691172,4262,17289,90,290,0.0
38,699453130682005,699453130691255,18299,27021,115,307,699453126170672.0
39,699453130682088,699453130691588,386,14925,90,290,0.0
4,699453130694521,699453130703854,20324,25541,73,269,699453126170672.0
3,699453130694271,699453130704021,2181,20170,101,307,0.0
5,699453130694687,699453130704521,1351,24120,97,304,0.0
14,699453130707057,699453130715724,1490,10321,209,391,0.0
15,699453130707974,699453130716557,18722,27387,335,514,699453126170672.0
16,699453130707641,699453130717307,3329,22704,129,332,0.0
36,699453130721838,699453130729588,160,1179,97,258,0.0
33,699453130720672,699453130730088,669,18780,118,314,0.0
34,699453130721088,699453130730338,19952,25726,118,314,699453126170672.0
35,699453130721172,699453130730755,3110,17765,94,293,0.0
3,699453130736021,699453130742187,300,875,139,269,0.0
5,699453130733437,699453130742771,17927,26485,90,286,699453126170672.0
4,699453130733354,699453130743021,3830,19806,97,300,0.0
6,699453130734104,699453130743521,375,15483,118,314,0.0
22,699453130746755,699453130756338,17141,25472,97,297,699453126170672.0
21,699453130746588,699453130756422,3420,23100,101,307,0.0
23,699453130747088,699453130756838,4269,19223,104,307,0.0
40,699453130761255,699453130767505,261,1393,104,234,0.0
37,699453130759672,699453130768505,3362,21004,62,248,0.0
38,699453130760172,699453130769172,17969,26452,76,265,699453126170672.0
39,699453130760422,699453130769588,561,20288,80,272,0.0
1,699453130772271,699453130781521,753,15822,118,314,0.0
2,699453130772854,699453130782104,18184,27870,118,314,699453126170672.0
3,699453130772687,699453130782521,722,18382,97,304,0.0
22,699453130785588,699453130795338,4009,22559,97,304,0.0
23,699453130785755,699453130795338,17842,27089,90,293,699453126170672.0
24,699453130786338,699453130795838,585,15253,90,290,0.0
34,699453130799838,699453130806505,322,1226,104,244,0.0
35,699453130798505,699453130807588,1081,13477,73,265,0.0
36,699453130799172,699453130808172,17396,26222,90,279,699453126170672.0
37,699453130799672,699453130808672,3641,15070,101,290,0.0
5,699453130811271,699453130820854,439,14133,108,307,0.0
6,699453130811687,699453130821104,17048,28790,101,297,699453126170672.0
7,699453130812354,699453130821604,3434,18434,111,304,0.0
32,699453130826422,699453130832922,225,1172,97,234,0.0
29,699453130824505,699453130834255,1196,19222,104,307,0.0
30,699453130824838,699453130834422,18485,26192,80,283,699453126170672.0
31,699453130825172,699453130834755,2838,19183,76,276,0.0
50,699453130838588,699453130846422,197,1217,94,258,0.0
47,699453130837588,699453130846838,1622,16321,73,269,0.0
48,699453130838255,699453130847172,16370,26278,76,265,699453126170672.0
49,699453130838172,699453130847588,1197,17674,104,304,0.0
12,699453130850437,699453130859271,3734,22301,185,370,0.0
13,699453130850854,699453130859687,16897,27355,192,377,699453126170672.0
30,699453130863588,699453130872755,815,17910,90,283,0.0
31,699453130864005,699453130873172,18063,27490,94,286,699453126170672.0
32,699453130864588,699453130873755,666,24751,108,300,0.0
48,699453130876755,699453130886005,4501,18221,94,286,0.0
49,699453130877588,699453130886338,16537,27640,97,283,699453126170672.0
50,699453130877505,699453130886588,1538,22800,111,304,0.0
22,699453130889505,699453130899088,802,17326,90,293,0.0
23,699453130889838,699453130899422,16610,26027,87,286,699453126170672.0
24,699453130890505,699453130899838,3780,21874,101,297,0.0
40,699453130903005,699453130912005,17470,26471,73,262,699453126170672.0
39,699453130902672,699453130912255,4953,19451,80,279,0.0
41,699453130903172,699453130912672,604,15194,69,269,0.0
11,699453130915354,699453130924854,842,16899,108,307,0.0
12,699453130915771,699453130925104,19993,27010,129,325,699453126170672.0
13,699453130915771,699453130925521,520,16648,118,321,0.0
25,699453130928838,699453130938338,17947,25544,83,283,699453126170672.0
26,699453130929172,699453130938755,3421,23850,101,300,0.0
39,699453130943255,699453130950422,354,1373,87,237,0.0
36,699453130941672,699453130951005,3977,21818,80,276,0.0
37,699453130942588,699453130951338,15937,26770,101,283,699453126170672.0
38,699453130943005,699453130951672,1815,14999,97,279,0.0
4,699453130955687,699453130962021,223,1245,87,220,0.0
1,699453130954354,699453130963437,5628,16593,108,300,0.0
2,699453130954687,699453130963771,16537,28696,111,304,699453126170672.0
3,699453130954937,699453130964437,856,15065,111,311,0.0
17,699453130968224,699453130975391,324,1224,90,241,0.0
14,699453130967057,699453130976224,3818,19236,167,360,0.0
15,699453130967557,699453130976391,18129,26194,269,454,699453126170672.0
16,699453130967474,699453130977307,3543,16562,83,290,0.0
31,699453130980422,699453130990172,2090,16405,76,279,0.0
32,699453130980755,699453130990172,16297,27454,94,290,699453126170672.0
33,699453130981255,699453130990755,1403,22663,111,311,0.0
6,699453130993687,699453131002771,18359,26443,87,279,699453126170672.0
5,699453130993187,699453131003021,1231,24179,97,304,0.0
7,699453130993687,699453131003604,1554,17510,87,297,0.0
28,699453131006672,699453131016172,3867,13882,104,304,0.0
29,699453131007338,699453131016422,18253,28362,111,304,699453126170672.0
30,699453131007755,699453131016755,5185,19059,97,286,0.0
43,699453131019505,699453131028838,3759,12433,73,269,0.0
44,699453131020005,699453131029172,18373,27971,129,321,699453126170672.0
45,699453131020588,699453131029588,4168,14724,132,321,0.0
11,699453131032187,699453131041854,531,21596,94,297,0.0
12,699453131032687,699453131042104,18630,26913,115,311,699453126170672.0
13,699453131032854,699453131042521,2061,15230,143,346,0.0
23,699453131046088,699453131053172,405,13070,83,234,0.0
24,699453131046755,699453131054005,289,1359,101,255,0.0
21,699453131045338,699453131055255,1480,19862,87,297,0.0
22,699453131046672,699453131055422,17107,26667,90,276,699453126170672.0
37,699453131060088,699453131067255,255,1207,97,248,0.0
41,699453131059588,699453131067505,416,1299,80,244,0.0
39,699453131059005,699453131068005,16765,27385,76,265,699453126170672.0
38,699453131058588,699453131068255,5084,18203,80,283,0.0
40,699453131059088,699453131068588,207,15120,76,276,0.0
4,699453131072521,699453131079854,289,1176,111,265,0.0
1,699453131071437,699453131080771,3376,21902,129,325,0.0
2,699453131071687,699453131081104,16660,27511,132,328,699453126170672.0
3,699453131071854,699453131081521,715,16149,104,307,0.0
50,699453131084505,699453131093922,4523,19409,132,328,0.0
19,699453131085672,699453131094422,18954,27682,171,356,699453126170672.0
20,699453131085005,699453131094838,803,16917,118,325,0.0
35,699453131099338,699453131106422,310,1304,94,241,0.0
36,699453131097672,699453131106755,367,13149,101,290,0.0
37,699453131098005,699453131107172,18183,25967,69,262,699453126170672.0
38,699453131098005,699453131107505,5711,20888,97,297,0.0
13,699453131112271,699453131118437,551,1228,132,262,699453126170672.0
10,699453131110271,699453131119937,4058,23577,101,304,0.0
11,699453131110521,699453131120021,17847,25469,104,304,699453126170672.0
12,699453131110771,699453131120521,3293,12796,118,321,0.0
34,699453131124755,699453131131505,340,1240,87,230,0.0
31,699453131123672,699453131132338,4943,18066,83,265,0.0
32,699453131123922,699453131133255,15769,28848,97,293,699453126170672.0
33,699453131124088,699453131133755,586,14854,87,290,0.0
49,699453131137672,699453131144922,185,1332,104,258,0.0
46,699453131136755,699453131145755,848,21080,101,290,0.0
47,699453131137005,699453131146172,18756,26713,90,283,699453126170672.0
48,699453131137172,699453131146672,220,16498,87,286,0.0
5,699453131149437,699453131158187,4048,24203,174,356,0.0
6,699453131149937,699453131158771,18248,26134,185,370,699453126170672.0
7,699453131150104,699453131159437,1164,11391,160,356,0.0
22,699453131164005,699453131171255,199,1075,108,258,0.0
50,699453131163755,699453131171255,439,1179,136,293,0.0
20,699453131162838,699453131172338,17019,26713,97,297,699453126170672.0
19,699453131162588,699453131172422,650,15638,101,307,0.0
21,699453131163005,699453131172838,3171,18554,118,325,0.0
34,699453131177088,699453131184005,240,1248,73,220,0.0
35,699453131175672,699453131184755,4371,14412,97,290,0.0
36,699453131176005,699453131185172,18898,26539,73,265,699453126170672.0
37,699453131176088,699453131185588,2811,19533,76,276,0.0
48,699453131190172,699453131197255,291,1207,90,241,0.0
20,699453131190088,699453131197505,469,1208,115,272,0.0
50,699453131189172,699453131198005,17201,27153,125,311,699453126170672.0
49,699453131188755,699453131198255,632,15380,101,300,0.0
19,699453131189255,699453131198588,2933,17370,150,346,0.0
23,699453131201588,699453131208005,570,17266,90,227,0.0
22,699453131202755,699453131210088,222,1206,104,258,0.0
24,699453131201755,699453131211255,20121,27120,83,283,699453126170672.0
25,699453131202005,699453131211755,332,18380,90,293,0.0
37,699453131216005,699453131223505,176,1193,101,258,0.0
34,699453131214672,699453131224255,3730,20250,83,283,0.0
35,699453131215005,699453131224338,16634,29051,97,293,699453126170672.0
36,699453131215172,699453131224588,2424,15716,83,283,0.0
4,699453131228521,699453131235771,427,1167,118,269,0.0
6,699453131227271,699453131237187,19716,25276,80,290,699453126170672.0
7,699453131227854,699453131237521,3824,23302,108,311,0.0
15,699453131240307,699453131249391,818,14945,342,531,0.0
16,699453131240224,699453131249391,19460,26348,153,346,699453126170672.0
17,699453131240474,699453131250224,4024,23246,139,346,0.0
25,699453131254922,699453131262422,240,1215,108,265,0.0
26,699453131253588,699453131262422,657,10774,101,286,0.0
27,699453131253922,699453131263255,18588,26802,94,290,699453126170672.0
28,699453131254172,699453131263672,4915,19549,108,307,0.0
45,699453131267588,699453131276005,18206,26639,97,272,699453126170672.0
44,699453131266672,699453131276255,220,17950,73,272,0.0
46,699453131267505,699453131276588,1671,17287,94,286,0.0
50,699453131279588,699453131288755,3576,17686,104,297,0.0
19,699453131279838,699453131289422,16384,27628,118,318,699453126170672.0
20,699453131280005,699453131289755,3378,16659,108,311,0.0
41,699453131294338,699453131300922,356,1349,90,230,0.0
38,699453131292588,699453131301922,3636,19226,69,265,0.0
39,699453131293005,699453131302172,17434,26784,80,272,699453126170672.0
40,699453131293005,699453131302588,394,15722,83,283,0.0
12,699453131307104,699453131313937,233,1283,115,258,0.0
9,699453131305187,699453131314271,868,21960,83,276,0.0
10,699453131305604,699453131314771,19323,25571,94,286,699453126170672.0
11,699453131305854,699453131315604,2936,24236,94,300,0.0
34,699453131319838,699453131326505,161,1153,87,227,0.0
31,699453131318672,699453131327255,360,18786,90,272,0.0
32,699453131318922,699453131328422,17738,28302,87,286,699453126170672.0
33,699453131319172,699453131328755,2530,16890,94,293,0.0
5,699453131333604,699453131339854,244,1199,129,262,0.0
3,699453131331687,699453131340771,17400,27018,108,300,699453126170672.0
2,699453131331354,699453131341021,1298,23525,129,332,0.0
4,699453131332187,699453131341437,435,18597,111,307,0.0
20,699453131344755,699453131353672,4101,15076,153,339,0.0
21,699453131344922,699453131354422,17940,27446,108,307,699453126170672.0
22,699453131345005,699453131354838,7088,19988,97,304,0.0
41,699453131358505,699453131365922,194,1226,62,216,0.0
38,699453131357755,699453131366755,3974,18394,125,314,0.0
39,699453131357922,699453131367172,16541,27986,90,286,699453126170672.0
40,699453131358588,699453131367588,1246,15660,104,293,0.0
8,699453131370771,699453131379854,17527,27439,122,311,699453126170672.0
7,699453131370354,699453131379937,2797,19113,101,304,0.0
9,699453131370771,699453131380521,2847,21495,101,307,0.0
23,699453131383922,699453131393088,19828,25630,104,297,699453126170672.0
22,699453131383422,699453131393422,1203,19219,76,286,0.0
24,699453131384172,699453131393838,3756,20975,108,311,0.0
49,699453131398005,699453131405422,269,1351,90,244,0.0
46,699453131396755,699453131405755,1680,18122,80,269,0.0
47,699453131397588,699453131406172,19015,26124,101,279,699453126170672.0
48,699453131397172,699453131406672,987,11369,69,269,0.0
12,699453131409187,699453131418771,3309,18959,115,318,0.0
13,699453131409604,699453131418937,17383,27400,129,325,699453126170672.0
28,699453131424588,699453131431338,177,1059,90,230,0.0
25,699453131422422,699453131432088,3005,22838,80,283,0.0
26,699453131422755,699453131432422,19261,26815,90,293,699453126170672.0
27,699453131423422,699453131432755,578,16811,108,304,0.0
48,699453131436172,699453131442922,926,17266,87,227,0.0
47,699453131436005,699453131445005,16047,26044,94,283,699453126170672.0
46,699453131435755,699453131445255,1960,21898,97,297,0.0
15,699453131448057,699453131456641,2624,23274,251,430,0.0
16,699453131448141,699453131457391,20312,25044,111,307,699453126170672.0
17,699453131448307,699453131458307,1206,19193,97,307,0.0
38,699453131461672,699453131470838,738,12849,101,293,0.0
39,699453131462005,699453131471172,17853,27159,108,300,699453126170672.0
40,699453131462255,699453131471588,2431,20315,108,304,0.0
6,699453131474771,699453131483854,20645,26011,111,300,699453126170672.0
5,699453131474271,699453131483937,3422,24893,94,297,0.0
7,699453131474687,699453131484521,432,21899,94,300,0.0
21,699453131487838,699453131497338,19044,27185,94,293,699453126170672.0
20,699453131487588,699453131497422,1159,14635,115,321,0.0
22,699453131488005,699453131497838,1657,21731,87,293,0.0
40,699453131500672,699453131510088,388,11432,76,276,0.0
41,699453131501088,699453131510172,17617,26345,90,283,699453126170672.0
42,699453131501172,699453131510755,3473,21351,94,293,0.0
10,699453131513271,699453131522771,4486,19868,111,311,0.0
11,699453131513604,699453131523104,16069,26248,108,307,699453126170672.0
12,699453131514021,699453131523604,3663,15483,87,290,0.0
33,699453131526672,699453131535505,1656,17979,90,276,0.0
34,699453131527005,699453131536172,19321,25264,108,300,699453126170672.0
35,699453131527672,699453131536755,2334,16049,94,286,0.0
44,699453131539505,699453131549088,601,21623,66,265,0.0
45,699453131539838,699453131549338,17257,25281,69,269,699453126170672.0
46,699453131540338,699453131549672,4127,14621,87,283,0.0
14,699453131552391,699453131561391,16806,27023,122,311,699453126170672.0
15,699453131552557,699453131562224,4244,20588,230,433,0.0
31,699453131567088,699453131574422,218,1222,90,244,0.0
32,699453131565672,699453131575088,1636,22397,143,339,0.0
33,699453131566005,699453131575172,18083,26239,125,318,699453126170672.0
34,699453131566672,699453131575755,1402,19424,108,300,0.0
46,699453131578505,699453131588255,8446,24747,83,290,0.0
47,699453131579005,699453131588255,18067,25006,80,272,699453126170672.0
48,699453131579172,699453131588588,691,13632,90,286,0.0
12,699453131591271,699453131599854,3627,18558,118,297,0.0
13,699453131591604,699453131600771,16127,27280,118,311,699453126170672.0
36,699453131604672,699453131613838,1552,19115,87,279,0.0
37,699453131605172,699453131614172,16845,25291,94,283,699453126170672.0
38,699453131605255,699453131614588,3671,20755,94,290,0.0
6,699453131618937,699453131625771,169,1164,104,248,0.0
2,699453131618604,699453131625854,413,1283,104,258,0.0
3,699453131617354,699453131626187,292,17069,108,293,0.0
4,699453131617771,699453131626854,16512,29208,115,307,699453126170672.0
5,699453131617771,699453131627521,4694,17428,108,311,0.0
20,699453131630672,699453131639672,634,14785,132,321,0.0
21,699453131630922,699453131640255,18169,27989,143,339,699453126170672.0
22,699453131631088,699453131640838,3594,19269,111,314,0.0
36,699453131643588,699453131652505,3850,21326,87,276,0.0
37,699453131644005,699453131653172,16103,26372,80,272,699453126170672.0
38,699453131644172,699453131653505,1968,14868,101,297,0.0
13,699453131657771,699453131664687,233,1149,118,265,0.0
10,699453131656354,699453131665187,1351,14334,97,283,0.0
11,699453131656604,699453131665687,17007,25742,118,307,699453126170672.0
12,699453131656604,699453131666604,772,15302,80,290,0.0
32,699453131670755,699453131678338,363,1308,87,248,0.0
33,699453131669588,699453131679005,1246,12752,97,297,0.0
34,699453131670005,699453131679338,17873,25704,90,286,699453126170672.0
35,699453131670338,699453131679755,2937,19838,94,293,0.0
0,699453131682437,699453131691354,4512,24294,118,304,0.0
1,699453131682687,699453131691937,18147,25986,118,314,699453126170672.0
2,699453131683104,699453131692521,1338,19864,90,286,0.0
25,699453131695505,699453131705338,2774,18442,94,300,0.0
26,699453131696005,699453131705338,19162,27469,108,304,699453126170672.0
27,699453131696588,699453131705755,599,21764,115,307,0.0
37,699453131709922,699453131717005,535,1204,94,244,699453126170672.0
38,699453131708838,699453131718172,578,13388,104,300,0.0
39,699453131709005,699453131718172,16922,27462,108,300,699453126170672.0
40,699453131709172,699453131718672,3782,17077,104,304,0.0
9,699453131721854,699453131728104,3179,14234,87,220,0.0
8,699453131721604,699453131730771,15467,27651,115,307,699453126170672.0
7,699453131721354,699453131730937,2778,15010,111,311,0.0
20,699453131734505,699453131743755,230,19536,97,293,0.0
21,699453131734755,699453131744422,19373,26647,97,300,699453126170672.0
22,699453131734838,699453131744922,3896,15417,83,293,0.0
41,699453131748005,699453131757172,16480,28911,87,279,699453126170672.0
40,699453131747588,699453131757255,3103,18098,73,276,0.0
42,699453131748255,699453131757755,931,18500,101,300,0.0
14,699453131759974,699453131769891,15473,28822,108,318,699453126170672.0
23,699453131773588,699453131783088,1459,15155,80,279,0.0
24,699453131773672,699453131783422,19336,26521,83,286,699453126170672.0
25,699453131773922,699453131783755,2919,20431,80,286,0.0
35,699453131786672,699453131795505,4632,18799,90,276,0.0
36,699453131787005,699453131796172,16948,26919,87,279,699453126170672.0
37,699453131787005,699453131796588,836,14819,87,286,0.0
9,699453131799187,699453131808271,3980,11748,94,286,0.0
10,699453131799521,699453131808937,17907,25875,97,293,699453126170672.0
11,699453131799687,699453131809521,4104,19806,101,307,0.0
30,699453131812588,699453131822338,4149,17752,87,293,0.0
31,699453131812922,699453131822338,17702,27313,76,272,699453126170672.0
32,699453131813088,699453131822755,623,15821,94,297,0.0
4,699453131827104,699453131833687,283,1280,146,283,0.0
0,699453131826687,699453131833854,259,1281,174,325,0.0
1,699453131825354,699453131834187,4565,12917,111,297,0.0
2,699453131825854,699453131834937,17809,26021,101,290,699453126170672.0
3,699453131825937,699453131835437,4767,12854,122,321,0.0
50,699453131838505,699453131845755,5053,24203,143,293,0.0
19,699453131839672,699453131848422,17999,26651,160,342,699453126170672.0
20,699453131839505,699453131848838,959,17960,111,307,0.0
33,699453131852588,699453131859088,216,1187,87,223,0.0
30,699453131851505,699453131861088,2876,19275,66,265,0.0
31,699453131852005,699453131861422,17656,25797,108,304,699453126170672.0
32,699453131852088,699453131861838,3476,17966,101,304,0.0
48,699453131865005,699453131874005,15450,28184,69,258,699453126170672.0
47,699453131864422,699453131874255,963,19958,76,283,0.0
49,699453131865922,699453131874672,4137,16073,90,276,0.0
21,699453131877588,699453131887255,2618,17485,101,304,0.0
22,699453131877755,699453131887255,18938,26023,101,300,699453126170672.0
23,699453131877838,699453131887755,601,21107,90,300,0.0
35,699453131892005,699453131899672,289,1386,97,258,0.0
33,699453131891088,699453131900255,17528,26826,90,283,699453126170672.0
32,699453131890672,699453131900338,446,17393,80,283,0.0
34,699453131891255,699453131900672,1123,14388,83,283,0.0
5,699453131903604,699453131912854,15920,26404,94,286,699453126170672.0
4,699453131903354,699453131912937,3741,17652,115,314,0.0
6,699453131903771,699453131913521,687,15609,97,300,0.0
26,699453131916672,699453131926088,2598,22930,94,293,0.0
27,699453131916838,699453131926422,17301,26100,69,272,699453126170672.0
28,699453131917005,699453131926755,1388,15175,83,286,0.0
37,699453131929755,699453131939172,3172,23021,87,286,0.0
38,699453131930088,699453131939172,19159,26308,94,286,699453126170672.0
39,699453131930172,699453131939672,1037,19017,80,279,0.0
11,699531252194187,699531252203854,1692,15166,122,325,0.0
12,699531252194437,699531252204104,18910,25776,118,321,699531252194437.0
13,699531252195354,699531252204521,4249,24035,164,356,0.0
46,699531252209088,699531252216422,517,1304,90,244,0.0
50,699531252209255,699531252216422,258,1242,108,258,0.0
47,699531252207588,699531252217088,3802,15515,80,279,0.0
48,699531252208255,699531252217338,17165,25091,76,269,699531252194437.0
49,699531252208005,699531252217672,3539,11799,76,279,0.0
27,699531252220422,699531252228172,433,21301,80,241,0.0
28,699531252220922,699531252230338,17932,25175,94,290,699531252194437.0
29,699531252221255,699531252230672,920,15459,94,290,0.0
16,699531252234141,699531252241641,504,1371,122,279,0.0
17,699531252233057,699531252242224,1044,13766,108,300,0.0
18,699531252233141,699531252242391,17898,26876,115,307,699531252194437.0
4,699531252246771,699531252255854,19745,28222,108,300,699531252194437.0
3,699531252246187,699531252255937,2198,23139,80,286,0.0
5,699531252247187,699531252256521,254,19403,101,297,0.0
37,699531252259672,699531252269172,3562,22493,97,297,0.0
38,699531252260005,699531252269172,16338,27057,101,293,699531252194437.0
39,699531252260172,699531252269672,1809,15607,90,290,0.0
11,699531252273437,699531252279604,228,1263,125,255,0.0
13,699531252272687,699531252281771,17651,27186,129,318,699531252194437.0
12,699531252272271,699531252282021,744,13051,115,321,0.0
31,699531252286838,699531252293505,240,1246,101,241,0.0
28,699531252285588,699531252294255,1629,22999,80,262,0.0
29,699531252285922,699531252295255,18282,26718,87,283,699531252194437.0
30,699531252286172,699531252295672,2079,17311,101,300,0.0
3,699531252298271,699531252307437,1665,15348,104,297,0.0
4,699531252298687,699531252308104,19022,26631,111,311,699531252194437.0
5,699531252298937,699531252308521,1214,21469,118,318,0.0
37,699531252311672,699531252321005,1333,18434,94,290,0.0
38,699531252312005,699531252321338,16613,27790,101,297,699531252194437.0
39,699531252312255,699531252321672,651,23074,90,286,0.0
12,699531252324271,699531252333854,2560,12683,101,300,0.0
13,699531252324687,699531252334104,17739,25794,132,328,699531252194437.0
29,699531252337838,699531252347172,19301,26533,83,279,699531252194437.0
28,699531252337588,699531252347255,3802,21292,90,293,0.0
30,699531252337922,699531252347672,1424,19833,83,286,0.0
11,699531252350187,699531252359354,1368,20940,111,304,0.0
12,699531252350687,699531252360104,18970,27856,108,304,699531252194437.0
13,699531252350687,699531252360521,1300,22190,118,325,0.0
46,699531252365005,699531252371172,266,1329,101,230,0.0
47,699531252363672,699531252372505,1500,12906,69,255,0.0
48,699531252364005,699531252373172,16368,26773,80,272,699531252194437.0
49,699531252364588,699531252373672,5881,23297,90,283,0.0
30,699531252377588,699531252383755,156,1313,90,220,0.0
27,699531252376505,699531252386088,715,15821,80,283,0.0
28,699531252376922,699531252386338,18543,26405,87,283,699531252194437.0
18,699531252389141,699531252398391,17139,27343,90,283,699531252194437.0
17,699531252388891,699531252398474,2337,19895,101,300,0.0
30,699531252403588,699531252410922,493,1345,80,234,0.0
26,699531252403838,699531252411255,276,1374,87,244,0.0
27,699531252402422,699531252411422,1776,14987,76,265,0.0
28,699531252402922,699531252412255,15317,28564,97,293,699531252194437.0
29,699531252403255,699531252412672,4046,15451,83,283,0.0
17,699531252414807,699531252424141,825,16149,76,272,0.0
18,699531252415307,699531252424391,15967,26588,118,311,699531252194437.0
6,699531252429271,699531252435687,491,1223,73,206,699531252194437.0
3,699531252428354,699531252436521,1470,17603,101,272,0.0
4,699531252428771,699531252438104,19635,27810,94,290,699531252194437.0
5,699531252429271,699531252438521,393,12687,104,300,0.0
36,699531252443005,699531252450422,193,1264,97,255,0.0
37,699531252441672,699531252451088,3086,16182,90,286,0.0
38,699531252442005,699531252451338,17339,27428,87,283,699531252194437.0
